time,cont,conterr
-2.0,1.9753227349796032,0.017
-1.9999989993980631,1.9721667310178108,0.025
-1.9999979975949231,1.983817086068257,0.037
-1.9999969969929776,1.9695143447094967,0.081
-1.9999959963910408,1.976061374204704,0.013
-0.6846581313715627,1.9813325723111008,0.018
-0.6846571307696259,1.977605801675368,0.024
-0.6846561289664859,1.9857644076617031,0.039
-0.684655128364549,1.9783780154107,0.079
-0.6846541277626121,1.98039248602461,0.015
-0.6402552455546102,1.983212744884084,0.02
-0.6402542449526734,1.9796538467995093,0.024
-0.6402532431495334,1.988316070439322,0.044
-0.6402522425475965,1.979922442881364,0.082
-0.640251241945651,1.9828769997817648,0.015
-0.6115301813079392,1.9826755527203743,0.019
-0.6115291807059937,1.9814332958417968,0.026
-0.6115281789028537,1.99284862932062,0.045
-0.6115271783009169,1.9787473350232496,0.076
-0.61152617769898,1.983279893904548,0.016
-0.6079612996575503,1.9833470429250109,0.018
-0.6079602990556048,1.9813997213315648,0.026
-0.6079592972524648,1.9940573116889653,0.046
-0.6079582966505279,1.9753227349796032,0.06
-0.6079572960485911,1.983917809598952,0.014
-0.575572841922358,1.9836492135170976,0.022
-0.5755718413204125,1.976967885980963,0.028
-0.5755708395172725,-2.0,0.053
-0.5755698389153356,1.9693128976481056,0.068
-0.5755688383133988,1.98277627625107,0.016
-0.5504357152074122,1.984085682150112,0.023
-0.5504347146054756,1.980056740922292,0.027
-0.5504337128023267,1.993520119525256,0.049
-0.5504327122003898,1.977202907552586,0.083
-0.5504317115984529,1.9854958115798484,0.016
-0.5444851198608769,1.982944148802229,0.022
-0.54448411925894,1.9790495056153363,0.026
-0.5444831174558,1.9938558646275744,0.048
-0.5444821168538545,1.9734425624066207,0.069
-0.5444811162519176,1.984320703721734,0.015
-0.2198083372451484,1.9852943645184573,0.025
-0.2198073366432029,1.98002316641206,0.028
-0.2198063348400629,-2.0,0.053
-0.2198053342381261,1.9748191173261256,0.087
-0.2198043336361892,1.9852943645184573,0.016
-0.1947078988675639,1.9880810488677,0.019
-0.194706898265627,1.9852607900082253,0.026
-0.1947058964624783,1.9986570195907265,0.046
-0.1947048958605415,1.979150229146032,0.083
-0.1947038952586046,1.988181772398395,0.016
0.6390713676948536,1.9870402390505129,0.022
0.6390723682967989,1.9812989978008697,0.03
0.6390733700999389,1.99157279793181,0.053
0.6390743707018758,1.980896103678088,0.099
0.6390753713038126,1.9866037704174988,0.017
0.6558506333809997,1.9846900233342843,0.021
0.6558516339829366,1.9805267840655367,0.027
0.6558526357860766,1.9955010156289343,0.063
0.6558536363880134,1.9769007369605,0.074
0.6558546369899587,1.9846900233342843,0.017
0.6582031794705587,1.9866709194379624,0.02
0.6582041800724956,1.983011297822693,0.028
0.6582051818756445,1.994023737178734,0.048
0.6582061824775813,1.9782437173697724,0.078
0.6582071830795182,1.9850929174570664,0.015
0.6654676612591492,1.986133727274253,0.023
0.6654686618610861,1.9804932095553056,0.031
0.6654696636642261,1.9950981215061525,0.059
0.6654706642661714,1.974684819285199,0.076
0.6654716648681083,1.9859322802128616,0.016
0.6678065604836116,1.988316070439322,0.045
0.6678075622867516,1.9793181016971912,0.058
0.6678085628886885,1.992042841075056,0.052
0.6678095634906343,1.974953415367053,0.11
0.6678105652937742,1.9877788782756127,0.02
0.6893772716175288,1.9877453037653807,0.025
0.6893782722194657,1.981735466433883,0.03
0.6893792740226057,1.996474676425657,0.055
0.6893802746245514,1.981534019372492,0.099
0.6893812752264883,1.9871073880709769,0.018
0.6953686273789419,1.9882489214188583,0.028
0.6953696279808788,1.979754570330205,0.034
0.6953706297840188,1.995165270526616,0.064
0.6953716303859556,1.978344440900468,0.106
0.6953726309879009,1.9882489214188583,0.02
